id,host_id,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location
2100895,4827358,14,Misericrdia,Lisboa,38.708330,-9.147470,Entire rental unit,Entire home/apt,4,1,1,1,60,1,28,4.5,4.64,4.68,4.7
2108583,9884550,4,Ericeira,Mafra,38.951960,-9.410680,Entire condominium (condo),Entire home/apt,3,1,1,1,21,4,120,4.59,4.71,4.5,4.52
2111639,181902,29,Santa Maria Maior,Lisboa,38.711610,-9.139740,Entire rental unit,Entire home/apt,10,2,3,10,171,1,123,4.7,4.76,4.89,4.93
2113414,10775238,1,Santa Maria Maior,Lisboa,38.713990,-9.134850,Entire rental unit,Entire home/apt,3,1,1,1,50,4,160,4.47,4.6,4.7,4.77
2122566,10823980,1,So Vicente,Lisboa,38.719340,-9.120680,Entire rental unit,Entire home/apt,5,1,2,3,60,2,166,4.58,4.7,4.66,4.49
2132859,10882916,1,So Vicente,Lisboa,38.715330,-9.131720,Entire rental unit,Entire home/apt,5,1,3,3,100,3,77,4.93,4.93,4.96,4.91
2135632,10898372,1,Misericrdia,Lisboa,38.710340,-9.143850,Entire rental unit,Entire home/apt,4,2,2,3,90,2,64,4.76,4.87,4.68,4.9
2140785,10690077,1,Santa Maria Maior,Lisboa,38.712720,-9.128470,Entire rental unit,Entire home/apt,4,1,1,0,70,3,124,4.48,4.71,4.43,4.94
2162487,417220,1,So Vicente,Lisboa,38.719620,-9.121400,Entire rental unit,Entire home/apt,4,1,1,0,45,2,51,4.82,4.84,4.67,4.78
2167380,5562989,4,Arroios,Lisboa,38.716590,-9.137690,Entire rental unit,Entire home/apt,4,1,2,2,139,3,24,4.91,4.96,4.78,4.86
2168179,5562989,4,Arroios,Lisboa,38.716260,-9.137470,Entire rental unit,Entire home/apt,4,1,1,1,75,5,5,4.4,4.8,5,4.6
2171663,7998210,1,Cascais e Estoril,Cascais,38.696050,-9.426350,Private room in guest suite,Private room,2,1,1,2,75,3,59,4.76,4.81,4.79,4.93
2172693,181902,29,Santa Maria Maior,Lisboa,38.711610,-9.139740,Entire rental unit,Entire home/apt,9,2,3,6,158,1,78,4.74,4.85,4.86,4.95
2172762,181902,29,Santa Maria Maior,Lisboa,38.711610,-9.139740,Entire rental unit,Entire home/apt,10,2,3,8,148,1,89,4.7,4.8,4.9,4.89
2179372,10774139,4,Misericrdia,Lisboa,38.715130,-9.147080,Entire rental unit,Entire home/apt,5,1,2,3,87,2,274,4.61,4.84,4.69,4.84
2185437,11144424,1,Colares,Sintra,38.793480,-9.463320,Entire residential home,Entire home/apt,3,1,1,2,57,2,248,4.86,4.87,4.93,4.81
2187115,8649105,1,Carcavelos e Parede,Cascais,38.680610,-9.329830,Entire rental unit,Entire home/apt,3,1,1,2,50,7,47,4.72,4.87,4.81,4.76
2188059,11157201,5,Santo Quintino,Sobral De Monte Agrao,39.031780,-9.126030,Private room in bed and breakfast,Private room,7,4,4,6,345,2,1,1,1,2,4
2196683,727771,16,Santa Maria Maior,Lisboa,38.712020,-9.129870,Entire loft,Entire home/apt,4,2,1,1,65,4,293,4.79,4.9,4.89,4.9
2198042,11212187,1,Santa Maria Maior,Lisboa,38.709180,-9.132520,Entire rental unit,Entire home/apt,4,1,2,4,70,3,78,4.76,4.87,4.72,4.96
2203375,5691663,76,Santa Maria Maior,Lisboa,38.711440,-9.128180,Entire rental unit,Entire home/apt,4,1,2,3,64,2,217,4.84,4.92,4.93,4.83
2203498,4189583,9,So Vicente,Lisboa,38.719560,-9.131900,Entire rental unit,Entire home/apt,4,1,2,2,109,1,397,4.8,4.77,4.76,4.83
2212624,5175791,3,Cascais e Estoril,Cascais,38.703350,-9.424610,Entire rental unit,Entire home/apt,5,2,2,4,110,4,34,4.44,4.87,4.61,4.79
2214778,1392270,2,Estrela,Lisboa,38.708820,-9.154070,Entire rental unit,Entire home/apt,5,2,3,3,85,2,136,4.75,4.86,4.8,4.73
2216498,11306369,1,Santa Maria Maior,Lisboa,38.712020,-9.135400,Entire rental unit,Entire home/apt,4,1,2,2,76,3,187,4.68,4.75,4.72,4.9
2226934,11364286,1,Alvalade,Lisboa,38.750700,-9.135110,Entire rental unit,Entire home/apt,6,1,2,6,56,3,78,4.86,4.88,4.91,4.7
2236247,8792018,1,Santa Maria Maior,Lisboa,38.712720,-9.128670,Private room in rental unit,Private room,2,1,1,1,28,2,242,4.77,4.83,4.6,4.91
2239346,862470,14,Santa Maria Maior,Lisboa,38.711350,-9.136160,Private room in rental unit,Private room,2,3,1,1,34,1,95,4.65,4.8,4.77,4.93
2249016,7437860,1,Alcabideche,Cascais,38.734530,-9.370870,Entire rental unit,Entire home/apt,6,1,1,3,130,3,3,4.67,5,4.67,4.33
2251675,867993,2,Santa Maria Maior,Lisboa,38.711700,-9.126670,Entire rental unit,Entire home/apt,2,1,0,1,48,3,435,4.82,4.91,4.92,4.83
2252415,6815713,2,Santa Maria Maior,Lisboa,38.712930,-9.130470,Entire rental unit,Entire home/apt,3,1,1,2,47,2,131,4.71,4.76,4.79,4.74
2283411,11662712,1,Carcavelos e Parede,Cascais,38.691910,-9.353670,Entire rental unit,Entire home/apt,6,2,4,4,95,3,25,4.6,4.79,4.32,4.78
2307288,9985968,3,Santa Maria Maior,Lisboa,38.712950,-9.130140,Entire rental unit,Entire home/apt,2,1,0,1,38,2,267,4.82,4.86,4.86,4.88
2307863,11786589,2,Santo Antnio,Lisboa,38.720100,-9.144170,Entire rental unit,Entire home/apt,5,1,2,4,112,4,243,4.88,4.94,4.92,4.82
2309835,2681397,30,Santo Antnio,Lisboa,38.717060,-9.147320,Entire rental unit,Entire home/apt,16,3,7,13,322,2,212,4.72,4.71,4.74,4.82
2322442,11862526,2,Santa Maria Maior,Lisboa,38.710390,-9.129810,Private room in rental unit,Private room,2,1,1,1,28,1,230,4.65,4.77,4.56,4.9
2327858,11892078,2,Avenidas Novas,Lisboa,38.729950,-9.148620,Entire rental unit,Entire home/apt,5,2,2,4,94,2,118,4.86,4.96,4.88,4.82
2329059,7281321,3,Misericrdia,Lisboa,38.713320,-9.143060,Entire rental unit,Entire home/apt,4,1,1,1,93,3,29,4.83,4.79,4.9,4.83
2336040,2396258,18,Santa Maria Maior,Lisboa,38.712540,-9.124790,Entire rental unit,Entire home/apt,8,3,3,7,235,2,95,4.78,4.83,4.79,4.89
2336193,3455628,3,Arroios,Lisboa,38.716470,-9.138610,Entire rental unit,Entire home/apt,5,1,2,3,54,2,329,4.59,4.74,4.65,4.74
2338823,997803,3,Marvila,Lisboa,38.748430,-9.108250,Entire serviced apartment,Entire home/apt,4,1,2,2,52,3,40,4.63,4.8,4.7,4.05
2343839,11969316,1,Campo de Ourique,Lisboa,38.715910,-9.165750,Entire rental unit,Entire home/apt,4,1,2,3,42,4,156,4.76,4.86,4.87,4.75
2347322,11988641,1,So Vicente,Lisboa,38.718570,-9.133650,Entire rental unit,Entire home/apt,2,1,1,1,68,3,360,4.82,4.84,4.83,4.81
2364547,5894536,8,Santa Maria Maior,Lisboa,38.712670,-9.125540,Entire rental unit,Entire home/apt,2,1,1,1,60,3,146,4.66,4.85,4.83,4.63
2364789,1271930,10,Colares,Sintra,38.842120,-9.457290,Entire residential home,Entire home/apt,4,1,1,2,60,6,11,4.82,4.82,4.64,4.9
2365159,5575715,2,So Vicente,Lisboa,38.713860,-9.128670,Entire rental unit,Entire home/apt,4,1,2,3,69,5,101,4.58,4.7,4.63,4.81
2368850,136230,8,Misericrdia,Lisboa,38.710340,-9.150810,Entire rental unit,Entire home/apt,6,1,3,3,100,2,5,3.4,3.6,4.75,4.5
2375386,11485480,2,Cascais e Estoril,Cascais,38.700890,-9.446840,Entire rental unit,Entire home/apt,6,2,2,0,100,6,9,4.44,4.56,4.44,4.44
2383655,12176634,3,Ericeira,Mafra,38.963800,-9.415750,Entire rental unit,Entire home/apt,4,2,2,4,82,2,3,4.5,4.5,4.5,5
2385763,10746730,1,Ericeira,Mafra,38.972950,-9.414470,Entire condominium (condo),Entire home/apt,4,1,2,2,84,5,41,4.82,4.97,4.95,4.67
2390982,12211130,1,Misericrdia,Lisboa,38.706770,-9.143880,Private room in rental unit,Private room,2,1,1,1,29,1,329,4.51,4.76,4.77,4.86
2393974,38902405,5,Santa Maria Maior,Lisboa,38.713610,-9.138580,Entire rental unit,Entire home/apt,6,1,3,3,79,2,410,4.77,4.89,4.83,4.93
2394760,4189583,9,Santa Maria Maior,Lisboa,38.712500,-9.141270,Entire rental unit,Entire home/apt,6,1,3,3,132,1,226,4.8,4.84,4.86,4.93
2399414,12260436,1,Benfica,Lisboa,38.750860,-9.199410,Private room in rental unit,Private room,1,1,0,1,20,3,4,5,5,4.5,5
2400275,12265179,1,Cascais e Estoril,Cascais,38.690490,-9.424080,Private room in resort,Private room,3,1,1,3,120,3,16,4.75,4.69,4.56,4.88
2400599,12266495,2,Santa Maria Maior,Lisboa,38.708280,-9.130250,Private room in rental unit,Private room,3,2,1,2,35,3,223,4.69,4.75,4.8,4.85
2419436,12366021,1,Carcavelos e Parede,Cascais,38.686570,-9.350120,Entire condominium (condo),Entire home/apt,6,3,2,4,85,3,72,4.82,4.79,4.9,4.83
2424638,12391958,5,Arroios,Lisboa,38.715752,-9.138721,Entire rental unit,Entire home/apt,2,1,1,1,60,2,31,4.87,4.87,4.81,4.97
2427728,12231144,1,Mafra,Mafra,38.939450,-9.343780,Private room in residential home,Private room,2,1,1,1,45,1,2,5,5,5,5
2428199,12400145,6,Misericrdia,Lisboa,38.713720,-9.145000,Entire rental unit,Entire home/apt,4,1,2,3,50,2,232,4.62,4.76,4.63,4.65
2429823,11935469,4,Santa Maria Maior,Lisboa,38.713620,-9.135550,Entire rental unit,Entire home/apt,4,1,2,4,70,3,194,4.83,4.87,4.86,4.89
2437087,2090008,8,Ericeira,Mafra,38.968530,-9.417710,Entire rental unit,Entire home/apt,5,1,2,3,65,6,44,4.77,4.84,4.89,4.79
2446667,10302645,2,Santa Maria Maior,Lisboa,38.709530,-9.137740,Entire rental unit,Entire home/apt,4,1,1,5,72,2,53,4.81,4.83,4.91,4.98
2450706,12531331,2,Misericrdia,Lisboa,38.708050,-9.145600,Entire rental unit,Entire home/apt,3,1,2,2,76,2,154,4.88,4.93,4.97,4.91
2452514,12539741,4,Marvila,Lisboa,38.758560,-9.120570,Private room in rental unit,Private room,2,1,1,2,21,1,62,4.25,4.45,4.69,4
2455699,12558565,4,Lamas e Cercal,Cadaval,39.196100,-9.064700,Entire villa,Entire home/apt,8,2,4,5,49,6,74,4.7,4.88,4.58,4.76
2458174,4817790,1,Santa Maria Maior,Lisboa,38.715060,-9.135970,Entire rental unit,Entire home/apt,2,1,1,1,50,2,137,4.94,4.96,4.95,4.91
2461109,12584679,1,Santa Maria Maior,Lisboa,38.711370,-9.133150,Entire rental unit,Entire home/apt,8,2,4,7,170,3,216,4.93,4.99,4.96,4.98
2467437,8251644,2,Santo Antnio,Lisboa,38.723940,-9.148510,Entire serviced apartment,Entire home/apt,8,2,3,6,201,2,5,4.8,4.8,4.6,4.8
2471985,12641852,1,Santa Maria Maior,Lisboa,38.710630,-9.134180,Entire rental unit,Entire home/apt,2,1,1,2,59,2,435,4.92,4.91,4.93,4.95
2475037,1270688,5,Cascais e Estoril,Cascais,38.696820,-9.425840,Private room in hostel,Private room,2,1,1,2,30,1,98,4.44,4.63,4.49,4.85
2487363,12123730,2,Belm,Lisboa,38.701040,-9.202130,Entire rental unit,Entire home/apt,5,1,2,2,55,1,176,4.65,4.87,4.74,4.85
2491080,12749343,1,Alcntara,Lisboa,38.704950,-9.188880,Entire rental unit,Entire home/apt,5,1,3,3,63,2,15,4.14,4.85,4.29,4
2502266,6925599,2,So Vicente,Lisboa,38.720500,-9.130780,Entire loft,Entire home/apt,4,1,1,2,42,2,49,4,4.43,4.26,4.41
2502831,12811685,3,Arroios,Lisboa,38.723890,-9.133210,Entire rental unit,Entire home/apt,7,2,3,4,100,3,36,4.69,4.61,4.56,4.58
2509341,2001523,10,Santa Maria Maior,Lisboa,38.710680,-9.138410,Entire rental unit,Entire home/apt,6,1,2,3,63,2,151,4.41,4.59,4.46,4.85
2514197,12869019,4,So Vicente,Lisboa,38.713620,-9.127550,Entire rental unit,Entire home/apt,2,1,1,1,50,2,464,4.81,4.84,4.95,4.86
2518057,2001523,10,Santa Maria Maior,Lisboa,38.712140,-9.135950,Entire rental unit,Entire home/apt,4,1,1,2,53,1,178,4.34,4.59,4.46,4.9
2518091,4217763,7,Santa Maria Maior,Lisboa,38.710910,-9.142360,Room in boutique hotel,Private room,2,1,1,1,141,2,49,4.57,4.68,4.9,4.96
2527759,7996742,2,So Vicente,Lisboa,38.715630,-9.125500,Entire rental unit,Entire home/apt,2,1,0,1,48,30,261,4.72,4.77,4.74,4.73
2530104,2574475,1,Arroios,Lisboa,38.716740,-9.138790,Entire rental unit,Entire home/apt,2,1,1,2,45,3,152,4.63,4.77,4.55,4.79
2535496,5680473,13,Santa Maria Maior,Lisboa,38.713000,-9.126950,Entire rental unit,Entire home/apt,2,1,1,1,50,2,341,4.82,4.91,4.82,4.85
2537987,12260436,1,Benfica,Lisboa,38.750950,-9.199770,Private room in rental unit,Private room,1,1,1,1,18,3,7,4.71,4.57,4.57,4.57
2543183,1695029,6,Santa Maria Maior,Lisboa,38.714350,-9.135850,Entire rental unit,Entire home/apt,3,1,1,1,65,3,333,4.84,4.9,4.85,4.91
2543870,1271930,10,Colares,Sintra,38.791750,-9.475260,Entire chalet,Entire home/apt,5,1,3,5,99,7,8,4.88,4.88,4.75,4.88
2544170,218778,5,Misericrdia,Lisboa,38.713110,-9.144390,Entire rental unit,Entire home/apt,2,1,1,2,65,7,16,4.56,4.81,4.38,4.81
2545405,7437890,4,Cascais e Estoril,Cascais,38.698050,-9.422180,Entire rental unit,Entire home/apt,6,1,2,4,100,4,54,4.81,4.89,4.77,4.85
2546001,3177307,7,So Vicente,Lisboa,38.717350,-9.127980,Entire rental unit,Entire home/apt,2,1,1,1,40,2,230,4.78,4.92,4.84,4.79
2549338,4817790,1,Carcavelos e Parede,Cascais,38.697670,-9.330920,Entire rental unit,Entire home/apt,4,1,2,3,59,2,27,4.81,4.93,4.93,4.67
2560291,2774672,8,Ericeira,Mafra,38.963490,-9.418180,Entire rental unit,Entire home/apt,6,1,3,5,155,4,15,4.73,4.5,4.29,5
2560563,455096,7,Lourinh e Atalaia,Lourinh,39.261270,-9.328160,Private room in residential home,Private room,4,1,4,4,78,1,12,5,4.92,4.75,4.92
2561844,7146174,17,Santa Maria Maior,Lisboa,38.710130,-9.132590,Entire rental unit,Entire home/apt,6,2,3,4,79,3,10,4.4,4.6,4.5,4.7
2561894,7146174,17,Santa Maria Maior,Lisboa,38.710420,-9.132670,Entire rental unit,Entire home/apt,4,2,2,2,65,3,5,4.2,4.4,3.4,5
2565601,10302645,2,Santa Maria Maior,Lisboa,38.711150,-9.136090,Entire rental unit,Entire home/apt,5,1,1,3,60,4,48,4.69,4.87,4.69,5
2570787,5944201,1,Arroios,Lisboa,38.720540,-9.137780,Entire rental unit,Entire home/apt,4,1,2,2,80,1,149,4.89,4.91,4.91,4.73
2581483,13219688,5,Misericrdia,Lisboa,38.709220,-9.152160,Entire rental unit,Entire home/apt,6,1,3,4,59,1,287,4.54,4.62,4.69,4.7
2582274,13222821,2,Arroios,Lisboa,38.716750,-9.137630,Entire rental unit,Entire home/apt,4,1,2,3,62,2,286,4.8,4.84,4.87,4.73
2590441,10766652,1,Belm,Lisboa,38.699150,-9.204970,Entire residential home,Entire home/apt,4,1,2,2,65,3,162,4.84,4.89,4.87,4.86
2590924,3534441,5,Santo Antnio,Lisboa,38.720710,-9.154180,Entire rental unit,Entire home/apt,4,1,2,2,90,3,204,4.93,4.97,4.96,4.86
2593852,12878313,2,Arroios,Lisboa,38.734660,-9.135570,Entire rental unit,Entire home/apt,4,1,2,3,84,2,24,4.79,4.71,4.88,4.42
2600659,5809174,6,Misericrdia,Lisboa,38.714170,-9.146270,Entire rental unit,Entire home/apt,4,1,2,2,44,3,189,4.53,4.58,4.61,4.75
2606042,5918228,6,Santo Antnio,Lisboa,38.719270,-9.142810,Entire rental unit,Entire home/apt,4,2,1,2,72,2,144,4.94,4.97,4.96,4.92
2607296,7437890,4,Cascais e Estoril,Cascais,38.699080,-9.422330,Entire rental unit,Entire home/apt,6,1,2,4,91,3,55,4.77,4.85,4.64,4.83
2612285,11926451,9,Belm,Lisboa,38.697800,-9.202030,Private room in rental unit,Private room,2,1,1,1,15,2,88,4.36,4.59,4.76,4.89
2619958,11039098,1,Arroios,Lisboa,38.728350,-9.135950,Private room in rental unit,Private room,2,1,2,1,36,3,4,4.75,4.75,5,4.75
2623665,2990770,1,Belm,Lisboa,38.694890,-9.211160,Entire condominium (condo),Entire home/apt,2,1,1,1,67,3,96,4.94,4.96,4.99,4.89
2625108,13444439,1,Santa Maria Maior,Lisboa,38.711690,-9.127020,Entire rental unit,Entire home/apt,4,1,1,2,60,5,129,4.63,4.83,4.56,4.83
2626279,11580795,1,Santa Maria Maior,Lisboa,38.712830,-9.132310,Entire rental unit,Entire home/apt,2,1,1,1,49,2,227,4.86,4.89,4.82,4.93
2639240,13515154,2,Lourinh e Atalaia,Lourinh,39.267840,-9.312070,Entire villa,Entire home/apt,5,2,2,5,50,7,1,5,5,5,5
2640986,13522323,3,Santa Maria Maior,Lisboa,38.712640,-9.125670,Entire rental unit,Entire home/apt,2,1,0,1,58,4,181,4.87,4.91,4.95,4.89
2647545,13555244,4,Penha de Frana,Lisboa,38.731910,-9.131500,Entire rental unit,Entire home/apt,4,2,2,3,58,3,257,4.68,4.85,4.87,4.64
2650290,13566987,1,Carnaxide e Queijas,Oeiras,38.724260,-9.248400,Entire villa,Entire home/apt,5,4,3,5,180,3,15,4.71,4.93,4.5,4.5
2650419,13567546,22,Santa Maria Maior,Lisboa,38.710750,-9.136700,Entire rental unit,Entire home/apt,6,2,3,3,72,2,281,4.5,4.59,4.67,4.89
2655671,13560399,1,Misericrdia,Lisboa,38.712650,-9.152100,Entire rental unit,Entire home/apt,2,1,1,1,49,5,137,4.76,4.87,4.85,4.64
2656016,13567546,22,Santa Maria Maior,Lisboa,38.710480,-9.138440,Entire rental unit,Entire home/apt,6,2,2,3,89,2,193,4.57,4.69,4.68,4.92
2656084,5684839,1,Santo Antnio,Lisboa,38.718950,-9.149520,Entire rental unit,Entire home/apt,3,1,1,1,44,3,289,4.89,4.94,4.94,4.9
2663575,9106446,3,Colares,Sintra,38.814290,-9.476930,Entire rental unit,Entire home/apt,4,1,1,4,95,3,63,4.43,4.68,4.49,4.76
2674964,13695535,6,Santa Maria Maior,Lisboa,38.713280,-9.142270,Entire rental unit,Entire home/apt,5,1,2,3,68,2,227,4.82,4.85,4.88,4.93
2675912,7255022,2,Santa Maria Maior,Lisboa,38.713810,-9.135530,Entire rental unit,Entire home/apt,4,1,2,3,53,2,254,4.71,4.78,4.85,4.89
2676365,13702446,1,Misericrdia,Lisboa,38.709610,-9.150470,Entire rental unit,Entire home/apt,4,1,1,2,45,1,258,4.58,4.67,4.79,4.72
2676889,11924532,6,So Vicente,Lisboa,38.715490,-9.122780,Entire rental unit,Entire home/apt,5,1,2,4,50,3,203,4.52,4.74,4.74,4.74
2678093,13712027,1,Parque das Naes,Lisboa,38.757580,-9.100640,Entire rental unit,Entire home/apt,5,1,1,2,149,2,71,4.36,4.69,4.43,4.24
2684366,4341539,8,Misericrdia,Lisboa,38.714370,-9.148210,Entire rental unit,Entire home/apt,2,1,0,1,50,30,14,4.93,4.93,4.93,5
2684458,4341539,8,Misericrdia,Lisboa,38.714670,-9.147160,Entire rental unit,Entire home/apt,2,1,2,1,50,30,29,4.62,4.57,4.71,4.93
2691697,13775858,1,Santa Maria Maior,Lisboa,38.716530,-9.132870,Entire rental unit,Entire home/apt,1,1,1,1,45,3,82,4.56,4.68,4.8,4.58
2700537,4341539,8,Misericrdia,Lisboa,38.716260,-9.147780,Entire rental unit,Entire home/apt,2,1,1,1,50,30,20,4.6,4.45,4.7,4.9
2700557,13819369,1,Colares,Sintra,38.811060,-9.457990,Entire residential home,Entire home/apt,5,2,2,2,220,5,17,4.88,5,5,4.53
2700676,4341539,8,Misericrdia,Lisboa,38.714350,-9.148870,Entire rental unit,Entire home/apt,2,1,2,1,50,30,18,4.61,4.39,4.83,4.94
2702557,13830813,3,Arranh,Arruda Dos Vinhos,38.978750,-9.119070,Entire residential home,Entire home/apt,5,2,2,4,150,1,4,5,5,5,4.75
2704476,33252155,14,Misericrdia,Lisboa,38.712710,-9.143790,Entire rental unit,Entire home/apt,6,1,2,4,103,3,34,4.5,4.74,4.79,4.59
2704492,6926994,2,Carcavelos e Parede,Cascais,38.688980,-9.354950,Entire rental unit,Entire home/apt,2,1,1,2,85,3,20,4.7,4.9,4.9,4.6
2707858,1654712,7,Arroios,Lisboa,38.719170,-9.137200,Entire rental unit,Entire home/apt,7,2,3,5,91,3,117,4.6,4.78,4.83,4.44
2712111,1654712,7,Arroios,Lisboa,38.719170,-9.137200,Entire rental unit,Entire home/apt,5,1,2,3,85,3,98,4.55,4.67,4.67,4.27
2715022,2372087,59,Arroios,Lisboa,38.735080,-9.142010,Entire rental unit,Entire home/apt,3,1,1,1,79,3,42,4.48,4.71,4.67,4.88
2716828,4189583,9,Arroios,Lisboa,38.719400,-9.133470,Entire rental unit,Entire home/apt,4,1,2,2,97,1,161,4.73,4.75,4.77,4.75
2722695,5186877,2,Ericeira,Mafra,38.960240,-9.410120,Private room in rental unit,Private room,2,1,1,2,40,1,49,4.65,4.79,4.69,4.7
2734520,3953109,531,Santo Antnio,Lisboa,38.725750,-9.146130,Entire rental unit,Entire home/apt,2,1,0,1,54,2,5,3.8,4.8,3.6,4.6
2735205,3953109,531,Cascais e Estoril,Cascais,38.695150,-9.419330,Entire rental unit,Entire home/apt,3,1,0,2,46,3,10,2.67,3.78,3.33,4.78
2735383,13997379,1,Cascais e Estoril,Cascais,38.699430,-9.380520,Entire rental unit,Entire home/apt,2,1,1,1,70,4,17,4.59,4.82,4.88,4.81
2736157,4972896,41,Santo Antnio,Lisboa,38.716830,-9.147850,Entire rental unit,Entire home/apt,5,2,3,4,93,3,46,4.67,4.56,4.8,4.69
2740951,2136909,4,Colares,Sintra,38.806980,-9.472450,Entire chalet,Entire home/apt,2,1,1,1,75,2,248,4.8,4.84,4.87,4.74
2752463,14079161,2,Santo Antnio,Lisboa,38.716670,-9.143530,Entire rental unit,Entire home/apt,3,1,2,2,80,3,112,4.93,4.95,4.93,4.88
2753139,2068065,17,Santo Antnio,Lisboa,38.716930,-9.153930,Entire rental unit,Entire home/apt,2,1,0,1,50,5,4,4.67,3,4.67,5
2756034,14097607,0,Dois Portos e Runa,Torres Vedras,39.071290,-9.179430,Entire villa,Entire home/apt,7,1,4,7,200,15,2,4.5,5,5,4
2758704,14079161,2,Santo Antnio,Lisboa,38.715870,-9.146010,Entire rental unit,Entire home/apt,2,1,1,1,60,3,83,4.92,4.94,4.96,4.9
2759584,1416183,17,Santa Maria Maior,Lisboa,38.712920,-9.142170,Entire rental unit,Entire home/apt,4,1,2,3,99,3,106,4.87,4.9,4.93,4.97
2761051,14121575,2,Ericeira,Mafra,38.975050,-9.398110,Entire villa,Entire home/apt,16,2,8,10,299,4,5,4.6,4.6,4.4,4.6
2767873,5988952,2,Alvalade,Lisboa,38.753320,-9.166930,Private room in guest suite,Private room,3,1,1,2,75,2,1,5,5,5,4
2768087,9427523,4,Santa Maria Maior,Lisboa,38.717470,-9.135000,Entire rental unit,Entire home/apt,2,1,0,1,48,1,207,4.52,4.71,4.75,4.63
2783329,4419386,15,So Vicente,Lisboa,38.713450,-9.125600,Entire loft,Entire home/apt,2,1,1,1,85,3,180,4.91,4.89,4.92,4.89
2783445,14243081,7,Santa Maria Maior,Lisboa,38.709420,-9.138940,Entire rental unit,Entire home/apt,4,1,1,2,47,3,201,4.6,4.82,4.68,4.88
2784611,14243164,1,Santa Maria Maior,Lisboa,38.712490,-9.141880,Entire rental unit,Entire home/apt,2,1,1,1,55,7,125,4.71,4.94,4.88,4.72
2793617,13460944,6,Santa Maria Maior,Lisboa,38.712690,-9.126230,Entire rental unit,Entire home/apt,4,1,1,2,75,2,16,4.73,4.6,4.93,4.85
2793920,14080718,3,Santa Maria Maior,Lisboa,38.712260,-9.126900,Entire rental unit,Entire home/apt,2,1,0,1,36,3,291,4.68,4.82,4.66,4.75
2797146,14164030,1,Ericeira,Mafra,38.965950,-9.418400,Entire rental unit,Entire home/apt,4,2,2,4,65,5,7,4.71,5,4.86,5
2797699,14310777,0,Ericeira,Mafra,38.970230,-9.415610,Private room in villa,Private room,2,1,1,1,35,15,4,4.25,4,5,4.75
2802466,13460944,6,Santa Maria Maior,Lisboa,38.712550,-9.124590,Entire rental unit,Entire home/apt,7,1,1,4,115,2,9,4.56,4.67,4.89,4.89
2803293,13460944,6,Santa Maria Maior,Lisboa,38.712840,-9.125980,Entire rental unit,Entire home/apt,6,1,1,3,125,2,2,5,5,5,5
2806346,13460944,6,Santa Maria Maior,Lisboa,38.712740,-9.126070,Entire rental unit,Entire home/apt,4,1,1,2,80,2,5,4.6,4.5,4.6,5
2806399,14355158,2,Campo de Ourique,Lisboa,38.717730,-9.162170,Entire residential home,Entire home/apt,2,1,1,1,56,3,70,4.77,4.81,4.57,4.68
2808546,3433772,11,Misericrdia,Lisboa,38.714010,-9.151610,Entire rental unit,Entire home/apt,2,1,1,1,55,3,270,4.76,4.82,4.91,4.79
2809265,13460944,6,Santa Maria Maior,Lisboa,38.712650,-9.125710,Entire rental unit,Entire home/apt,4,1,1,2,95,2,7,3.86,4.29,4.29,4.43
2809774,3699511,2,Misericrdia,Lisboa,38.714200,-9.145800,Entire rental unit,Entire home/apt,2,1,1,1,42,3,353,4.7,4.82,4.84,4.86
2810284,13460944,6,Santa Maria Maior,Lisboa,38.713010,-9.124850,Entire rental unit,Entire home/apt,6,1,2,3,115,2,4,5,4.75,5,5
2824734,14450131,2,Areeiro,Lisboa,38.744330,-9.135920,Private room in rental unit,Private room,2,1,1,1,100,3,140,4.93,4.92,4.99,4.73
2840594,2476571,15,Santa Maria Maior,Lisboa,38.710650,-9.136080,Entire rental unit,Entire home/apt,6,1,2,3,66,2,256,4.37,4.57,4.57,4.84
2840997,1270688,5,Cascais e Estoril,Cascais,38.696770,-9.422890,Entire rental unit,Entire home/apt,4,1,2,2,44,3,36,4.26,4.23,3.89,4.89
2841251,5740943,2,Colares,Sintra,38.796940,-9.468540,Entire residential home,Entire home/apt,8,3,5,6,400,5,3,4,4,4.33,3.67
2842357,14538441,1,Carvoeira,Mafra,38.951870,-9.413230,Entire rental unit,Entire home/apt,4,1,2,2,90,4,25,4.54,4.58,4.67,4.42
2847440,8298637,4,Santa Maria Maior,Lisboa,38.709940,-9.130810,Entire rental unit,Entire home/apt,4,2,2,3,150,1,200,4.84,4.89,4.83,4.91
2852011,14582826,2,Arroios,Lisboa,38.732570,-9.134590,Entire rental unit,Entire home/apt,2,1,1,0,69,4,103,4.77,4.85,4.84,4.57
2857217,5175791,3,Cascais e Estoril,Cascais,38.707810,-9.453210,Entire residential home,Entire home/apt,6,3,3,5,214,5,10,4.4,4.3,4.2,4.11
2869544,872205,28,Misericrdia,Lisboa,38.714210,-9.151330,Private room in rental unit,Private room,2,2,1,1,30,3,105,4.62,4.81,4.68,4.7
2869627,3104922,1,Misericrdia,Lisboa,38.714030,-9.149850,Entire rental unit,Entire home/apt,8,2,4,8,90,3,155,4.37,4.62,4,4.57
